account_id,frequency,disp_id,card_type,card_issued,order_insurance_pay,order_household_pay,order_loan_pay,order_lease_pay,district_id,district_name,region,nInhabitants,demo_avg_salary,demo_unemploy_rate95,demo_unemploy_rate96,nEnterpreneurs,nCrimes95,nCrimes96,nYearMonth,nCredit,nWithdraw,nCCWithdraw,nCreditCash,nCol_from_bank,nWithdrawCash,nRemitt,nInsurrance,nStatement,nIntCredit,nSancInt,nHousehold,nPension,nLoanPay,avgMonthly_balance,avgMonthly_amount,avgMonthly_withdrawal_card,avgMonthly_credit_cash,avgMonthly_collection_bank,avgMonthly_withdrawal_cash,avgMonthly_remittance,avgMonthly_insurance,avgMonthly_statement,avgMonthly_credited,avgMonthly_sanc_interest,avgMonthly_household,avgMonthly_pension,avgMonthly_loan,loan_id,loan_issued,loan_amount,loan_duration,loan_payments,loan_status
8547,"POPLATEK TYDNE",10235,classic,1997-07-29,0.0,0.0,4806.5,0.0,14,"Ceske Budejovice","south Bohemia",177686,10045,1.4,1.71,135,6604,6295,42,160,157,160,160,160,160,160,0,0,0,0,0,0,0,446979.6190,12690.5952,392.8571,40604.0476,0.0000,36261.3333,3548.0238,0.0000,27.8571,345.6190,0.0000,0.0000,0.0000,3548.0238,6734,1996-05-30,173016,36,4806.00,C
8558,"POPLATEK PO OBRATU",10247,NULL,NULL,0.0,0.0,4806.5,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,59,169,160,169,169,169,169,169,0,0,0,0,0,0,0,217004.7119,3512.7458,0.0000,17238.2034,0.0000,12585.7627,4399.6271,0.0000,91.5254,220.6102,0.0000,0.0000,0.0000,4399.6271,6736,1994-06-14,288360,60,4806.00,C
8564,"POPLATEK MESICNE",10255,NULL,NULL,0.0,0.0,3195.0,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,64,191,331,191,191,191,191,191,0,0,0,0,0,0,0,462898.1719,6968.5938,0.0000,25.0000,41066.9063,27875.3750,12826.8594,0.0000,13.5938,364.7344,0.0000,6609.8438,0.0000,1248.0469,6737,1995-03-11,76680,24,3195.00,A
8566,"POPLATEK MESICNE",10258,NULL,NULL,0.0,0.0,6394.8,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,63,194,251,194,194,194,194,194,0,0,0,0,0,0,0,231299.8730,2149.1746,0.0000,24301.7460,0.0000,14468.9683,9696.7937,0.0000,14.5238,160.1746,0.9524,528.5714,0.0000,1827.1429,6738,1994-09-29,230220,36,6395.00,B
8625,"POPLATEK MESICNE",10328,classic,1996-02-17,0.0,0.0,1970.8,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,62,243,290,243,243,243,243,243,0,0,0,0,0,0,0,583286.3548,7594.6129,325.8065,50885.0484,0.0000,41993.4194,8519.5645,0.0000,14.2742,406.1935,0.0000,7756.5968,0.0000,762.9677,6745,1995-04-10,47304,24,1971.00,A
8639,"POPLATEK MESICNE",10346,NULL,NULL,0.0,0.0,3094.5,0.0,46,Nachod,"east Bohemia",112709,8369,1.7,2.31,117,2854,2618,17,51,44,51,51,51,51,51,0,0,0,0,0,0,0,187693.6471,11488.2353,0.0000,158.8235,19113.0000,16796.1176,1274.4118,0.0000,9.7059,184.7059,0.0000,0.0000,0.0000,1274.4118,6746,1998-06-06,185640,60,3094.00,C
8645,"POPLATEK MESICNE",10354,NULL,NULL,0.0,8919.0,0.0,0.0,60,Prostejov,"south Moravia",110643,8441,3.4,4.48,115,1879,2252,19,57,68,57,57,57,57,57,0,0,0,0,0,0,0,174822.8421,1979.5789,0.0000,17637.7368,0.0000,9516.5789,6313.7895,0.0000,10.2632,172.2105,0.0000,6102.4737,0.0000,211.3158,6748,1998-12-08,240900,60,4015.00,C
8680,"POPLATEK MESICNE",10394,NULL,NULL,0.0,0.0,2381.2,0.0,17,Pelhrimov,"south Bohemia",74062,8114,2.3,2.62,119,1003,1181,35,112,138,112,112,112,112,112,0,0,0,0,0,0,0,151361.7429,663.4571,0.0000,548.5714,15103.3143,3086.7143,12051.5714,0.0000,12.4286,149.8571,0.0000,2981.2000,0.0000,1972.8286,6751,1996-07-14,85716,36,2381.00,C
8688,"POPLATEK MESICNE",10406,NULL,NULL,0.0,0.0,5665.0,0.0,66,"Zdar nad Sazavou","south Moravia",125832,8512,3.5,4.12,102,2247,2103,26,76,86,76,76,76,76,76,0,0,0,0,0,0,0,279306.5000,2170.3077,0.0000,18668.8462,0.0000,14176.1538,2614.6154,0.0000,11.5385,292.2308,0.0000,0.0000,0.0000,2614.6154,6753,1997-03-20,67980,12,5665.00,A
8713,"POPLATEK MESICNE",10438,NULL,NULL,0.0,0.0,2845.0,0.0,53,Blansko,"south Moravia",107911,8240,2.5,3.56,99,1850,1903,20,65,57,65,65,65,65,65,0,0,0,0,0,0,0,212884.5500,13137.3000,0.0000,1185.0000,17923.5000,17868.1500,711.2500,0.0000,10.5000,212.9000,0.0000,0.0000,0.0000,711.2500,6755,1998-07-24,170700,60,2845.00,C
8742,"POPLATEK MESICNE",10469,NULL,NULL,0.0,68.0,0.0,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,24,74,129,74,74,74,74,74,0,0,0,0,0,0,0,208886.2500,916.7083,0.0000,16508.3333,0.0000,9570.4167,6184.7917,4566.7500,11.2500,163.5833,0.0000,51.0000,0.0000,1381.0000,6758,1997-07-29,33144,12,2762.00,A
8772,"POPLATEK MESICNE",10505,NULL,NULL,0.0,0.0,1839.3,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,32,96,96,96,96,96,96,96,0,0,0,0,0,0,0,91557.7500,518.6875,0.0000,184.3750,11725.7500,4237.1875,7241.9063,0.0000,12.1875,87.6563,0.0000,6207.4688,0.0000,1034.4375,6763,1997-06-19,88272,48,1839.00,C
8776,"POPLATEK MESICNE",10510,NULL,NULL,0.0,0.0,708.0,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,53,158,201,158,158,158,158,158,0,0,0,0,0,0,0,350634.5472,1617.4340,0.0000,14453.1321,0.0000,12654.8113,534.3396,0.0000,13.3019,353.4528,0.0000,0.0000,0.0000,534.3396,6764,1995-08-26,33984,48,708.00,C
8784,"POPLATEK MESICNE",10520,NULL,NULL,0.0,0.0,3098.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,27,79,107,79,79,79,79,79,0,0,0,0,0,0,0,353003.4444,6163.5926,0.0000,40.7407,38834.8519,30330.0741,6437.8148,0.0000,11.6667,359.8148,0.0000,5519.8889,0.0000,917.9259,6766,1998-04-28,74352,24,3098.00,C
8899,"POPLATEK TYDNE",10655,NULL,NULL,0.0,0.0,2088.8,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,52,199,248,199,199,199,199,199,0,0,0,0,0,0,0,594588.0192,14734.9808,0.0000,45040.3846,0.0000,39273.2692,4945.0192,0.0000,28.2692,422.8846,0.0000,3498.7885,0.0000,1446.2308,6785,1995-12-25,125340,60,2089.00,C
8919,"POPLATEK MESICNE",10679,NULL,NULL,0.0,166.0,0.0,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,18,69,72,69,69,69,69,69,0,0,0,0,0,0,0,173002.8889,935.8333,0.0000,7725.1667,0.0000,3511.9444,3438.9444,0.0000,10.8333,161.5556,0.0000,129.1111,0.0000,1233.1667,6790,1998-06-08,76104,24,3171.00,C
8926,"POPLATEK MESICNE",10689,NULL,NULL,0.0,3912.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,22,72,128,72,72,72,72,72,0,0,0,0,0,0,0,343195.1818,1831.3636,0.0000,20093.1364,0.0000,7768.1818,10726.5000,882.4545,10.9091,232.9091,0.0000,3022.9091,0.0000,4722.0000,6791,1998-01-23,566640,60,9444.00,C
8931,"POPLATEK TYDNE",10696,classic,1998-12-25,0.0,0.0,3104.7,0.0,63,Vyskov,"south Moravia",86513,8288,3.7,4.52,110,1562,1460,36,148,188,148,148,148,148,148,0,0,0,0,0,0,0,617049.0278,19211.6944,0.0000,53748.5000,0.0000,43284.5278,9133.0833,0.0000,26.6667,376.1944,0.0000,1554.6667,0.0000,1983.7500,6793,1997-01-30,186300,60,3105.00,C
8972,"POPLATEK MESICNE",10742,NULL,NULL,0.0,4719.0,0.0,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,32,94,153,94,94,94,94,94,0,0,0,0,0,0,0,314895.2188,925.0000,0.0000,22434.2813,0.0000,15341.5625,6419.9063,0.0000,12.1875,252.1875,0.0000,3981.6563,0.0000,703.5000,6805,1996-12-21,45024,48,938.00,C
8982,"POPLATEK MESICNE",10755,NULL,NULL,0.0,0.0,6330.2,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,64,227,222,227,227,227,227,227,0,0,0,0,0,0,0,465609.2656,11224.6094,0.0000,34612.6250,0.0000,29912.3438,3659.5313,0.0000,14.2969,397.1406,0.0000,0.0000,0.0000,3659.5313,6808,1994-10-12,227880,36,6330.00,A
9006,"POPLATEK TYDNE",10785,NULL,NULL,0.0,0.0,3883.0,0.0,40,Teplice,"north Bohemia",128118,9317,6.4,7.07,97,6949,6872,52,192,221,192,192,192,192,192,0,0,0,0,0,0,0,473246.0000,13490.7885,0.0000,43747.6154,0.0000,36013.9423,6606.5385,0.0000,28.8462,358.8462,0.0000,4366.3462,0.0000,2240.1923,6810,1996-06-08,186384,48,3883.00,C
9017,"POPLATEK MESICNE",10797,NULL,NULL,0.0,0.0,2088.0,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,38,152,115,152,152,152,152,152,0,0,0,0,0,0,0,111479.1316,563.2368,0.0000,171.0526,13352.2105,11469.2368,1648.4211,0.0000,12.6316,157.6316,1.3421,8957.8947,0.0000,1648.4211,6816,1996-03-26,100224,48,2088.00,D
9024,"POPLATEK MESICNE",10806,NULL,NULL,0.0,6270.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,36,110,153,110,110,110,110,110,0,0,0,0,0,0,0,195791.1944,1032.0556,0.0000,16262.2778,0.0000,8937.3611,6503.1667,0.0000,12.9167,210.3056,0.0000,5399.1667,0.0000,1104.0000,6817,1996-10-04,70656,48,1472.00,C
9030,"POPLATEK MESICNE",10813,NULL,NULL,0.0,2587.0,0.0,0.0,72,Olomouc,"north Moravia",226122,8994,3.8,4.79,110,9672,9208,48,144,240,144,144,144,144,144,0,0,0,0,0,0,0,374881.2292,1212.8125,0.0000,18799.8333,0.0000,13148.1250,4750.5000,0.0000,13.1250,311.6042,0.0000,2317.5208,0.0000,1688.5417,6818,1996-12-12,155616,48,3242.00,C
9031,"POPLATEK MESICNE",10815,NULL,NULL,0.0,0.0,2088.0,0.0,47,Pardubice,"east Bohemia",162580,9538,1.5,1.81,111,6079,5410,24,71,117,71,71,71,71,71,0,0,0,0,0,0,0,273068.2083,1099.8750,0.0000,16022.6250,0.0000,9872.6250,5625.5833,510.6250,11.8750,228.9583,0.0000,3347.1667,0.0000,1653.0000,6819,1997-05-03,50112,24,2088.00,C
9034,"POPLATEK MESICNE",10818,NULL,NULL,0.0,0.0,3179.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,67,224,367,224,224,224,224,224,0,0,0,0,0,0,0,358092.3134,6649.4030,0.0000,1313.4328,23268.4478,10423.4030,13845.9104,8434.7761,13.6567,266.5970,0.0000,4276.3731,0.0000,569.3731,6820,1993-12-16,38148,12,3179.00,A
9037,"POPLATEK MESICNE",10822,NULL,NULL,0.0,3416.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,27,98,108,98,98,98,98,98,0,0,0,0,0,0,0,270129.6667,2157.0741,0.0000,16638.0370,0.0000,8188.7037,6538.8889,0.0000,11.6667,246.6296,0.0000,2656.8889,0.0000,745.2222,6821,1998-09-15,321936,48,6707.00,C
9052,"POPLATEK PO OBRATU",10841,NULL,NULL,0.0,0.0,2999.3,0.0,43,"Hradec Kralove","east Bohemia",161854,9425,1.7,2.50,125,4085,3891,41,136,164,136,136,136,136,136,0,0,0,0,0,0,0,338965.3415,1902.9512,0.0000,38587.1951,0.0000,36659.1220,1536.0732,0.0000,87.8049,285.2439,2.3659,10978.0488,0.0000,1536.0732,6824,1997-02-26,71976,24,2999.00,D
9093,"POPLATEK MESICNE",10887,classic,1996-10-06,0.0,1311.0,0.0,0.0,47,Pardubice,"east Bohemia",162580,9538,1.5,1.81,111,6079,5410,67,201,379,201,201,201,201,201,0,0,0,0,0,0,0,434703.1493,881.6119,649.2537,20290.3433,0.0000,12968.5821,6130.6119,0.0000,13.6567,339.7164,0.0000,1213.1642,0.0000,2495.7463,6836,1994-08-03,189300,60,3155.00,C
9104,"POPLATEK MESICNE",10900,NULL,NULL,0.0,0.0,3585.2,0.0,10,"Praha - vychod","central Bohemia",92084,10124,0.5,0.54,141,3810,4316,60,198,185,198,198,198,198,198,0,0,0,0,0,0,0,382815.9333,9434.5167,0.0000,28625.1833,0.0000,25455.5500,2868.0000,0.0000,14.0000,349.7833,0.0000,0.0000,0.0000,2868.0000,6841,1994-08-07,172080,48,3585.00,A
9138,"POPLATEK MESICNE",10942,NULL,NULL,0.0,0.0,4537.3,0.0,26,"Plzen - mesto","west Bohemia",170449,10787,2.6,3.09,131,6041,6261,29,94,118,94,94,94,94,94,0,0,0,0,0,0,0,259553.2759,2693.0345,0.0000,27759.0690,0.0000,14853.4828,12259.0690,0.0000,12.4138,208.3793,1.3103,7549.5517,0.0000,2503.1724,6851,1997-06-03,272220,60,4537.00,D
9140,"POPLATEK MESICNE",10944,NULL,NULL,0.0,9264.0,0.0,0.0,32,"Ceska Lipa","north Bohemia",105058,9272,2.8,3.22,118,4340,4505,17,52,83,52,52,52,52,52,0,0,0,0,0,0,0,181232.3529,795.8824,0.0000,14685.8235,0.0000,7409.7059,6630.4118,39.5294,9.7059,150.1765,0.0000,6539.2941,0.0000,39.2941,6852,1998-11-10,16032,48,334.00,C
9153,"POPLATEK MESICNE",10958,NULL,NULL,0.0,5042.0,0.0,0.0,9,Nymburk,"central Bohemia",81344,8899,3.3,3.97,149,2987,2487,25,87,87,87,87,87,87,87,0,0,0,0,0,0,0,284613.8800,2163.3600,0.0000,10169.6000,0.0000,3672.2000,4614.0000,0.0000,11.4000,279.9600,0.0000,4033.6000,0.0000,580.4000,6855,1998-03-01,52236,36,1451.00,C
9156,"POPLATEK MESICNE",10963,NULL,NULL,0.0,0.0,4537.3,0.0,18,Pisek,"south Bohemia",70699,8968,2.8,3.35,131,1740,1910,16,37,31,37,37,37,37,37,0,0,0,0,0,0,0,129570.5625,9853.8125,0.0000,19368.7500,0.0000,17292.5000,283.5625,0.0000,5.6250,187.3750,0.0000,0.0000,0.0000,283.5625,6856,1998-12-01,163332,36,4537.00,C
9159,"POPLATEK MESICNE",10966,NULL,NULL,0.0,6869.0,0.0,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,29,97,191,97,97,97,97,97,0,0,0,0,0,0,0,425596.4483,2165.8966,0.0000,18441.4138,0.0000,8291.0345,8290.6207,218.1034,12.4138,306.1379,0.0000,5921.5517,0.0000,350.0000,6857,1998-06-08,69600,48,1450.00,C
9167,"POPLATEK MESICNE",10978,NULL,NULL,0.0,0.0,4537.3,0.0,56,Breclav,"south Moravia",124605,8772,4.6,4.98,126,2854,3158,21,78,104,78,78,78,78,78,0,0,0,0,0,0,0,441949.0000,13999.0952,0.0000,35693.0000,0.0000,25868.3333,6719.0476,389.2857,10.7143,302.0476,0.0000,3535.7143,0.0000,2160.4762,6859,1998-03-07,272220,60,4537.00,C
9179,"POPLATEK MESICNE",10996,NULL,NULL,0.0,0.0,3583.7,0.0,28,"Plzen - sever","west Bohemia",72541,8594,1.6,2.01,112,1580,1525,24,70,74,70,70,70,70,70,0,0,0,0,0,0,0,265202.1667,6233.6250,0.0000,41.6667,22397.9167,19750.1667,1493.3333,0.0000,11.2500,259.7083,0.0000,0.0000,0.0000,1493.3333,6861,1998-02-28,215040,60,3584.00,C
9188,"POPLATEK MESICNE",11006,NULL,NULL,0.0,0.0,2118.3,0.0,45,Jicin,"east Bohemia",77917,8390,2.2,2.89,132,2080,2122,71,221,378,221,221,221,221,221,0,0,0,0,0,0,0,250967.0141,1639.8592,0.0000,270.4225,13605.0704,3907.9296,9666.1690,61.3521,13.7324,183.8732,0.0000,7377.1268,0.0000,1789.8592,6863,1993-07-28,127080,60,2118.00,A
9199,"POPLATEK MESICNE",11019,NULL,NULL,0.0,0.0,2454.5,0.0,72,Olomouc,"north Moravia",226122,8994,3.8,4.79,110,9672,9208,32,97,108,97,97,97,97,97,0,0,0,0,0,0,0,92624.0938,10978.2500,0.0000,490.6250,15647.3438,15128.6875,843.9063,0.0000,12.1875,96.6250,2.1250,0.0000,0.0000,843.9063,6865,1996-09-11,29448,12,2454.00,B
9201,"POPLATEK MESICNE",11021,NULL,NULL,0.0,0.0,5103.0,0.0,69,Jesenik,"north Moravia",42821,8173,NULL,7.01,124,NULL,1358,27,82,109,82,82,82,82,82,0,0,0,0,0,0,0,412604.9630,17483.6667,0.0000,211.1111,45391.0000,31140.4815,13047.2222,0.0000,11.6667,352.3704,0.0000,10968.2222,0.0000,2079.0000,6866,1998-02-05,122472,24,5103.00,C
9208,"POPLATEK MESICNE",11029,NULL,NULL,0.0,0.0,3421.5,0.0,29,Rokycany,"west Bohemia",45714,8843,2.8,3.60,113,818,888,20,81,51,81,81,81,81,81,0,0,0,0,0,0,0,229634.1500,15449.8000,0.0000,665.0000,21555.5500,20992.9500,171.1000,0.0000,10.5000,298.4000,0.0000,0.0000,0.0000,171.1000,6868,1998-10-12,82128,24,3422.00,C
9225,"POPLATEK MESICNE",11051,NULL,NULL,0.0,0.0,3421.5,0.0,11,"Praha - zapad","central Bohemia",75637,9622,0.4,0.59,154,3475,3529,36,128,122,128,128,128,128,128,0,0,0,0,0,0,0,383117.0000,11070.4722,0.0000,36505.7778,0.0000,32452.6389,1901.1111,0.0000,12.5000,315.9444,0.0000,0.0000,0.0000,1901.1111,6871,1997-04-13,164256,48,3422.00,C
9227,"POPLATEK MESICNE",11054,NULL,NULL,0.0,1784.0,0.0,0.0,51,Trutnov,"east Bohemia",121947,8541,2.5,2.97,131,3496,3839,14,52,48,52,52,52,52,52,0,0,0,0,0,0,0,117317.6429,1085.2143,0.0000,7832.5000,0.0000,2931.0714,3930.2857,0.0000,9.6429,114.0714,0.0000,1274.2857,0.0000,1824.5714,6872,1998-04-29,191580,60,3193.00,C
9235,"POPLATEK MESICNE",11063,classic,1998-09-01,0.0,0.0,1735.0,0.0,37,Litomerice,"north Bohemia",114006,9065,4.4,5.39,123,4147,4166,43,129,157,129,129,129,129,129,0,0,0,0,0,0,0,282508.2326,1746.1395,158.1395,16873.4651,0.0000,14409.1860,847.3256,0.0000,12.9070,287.3256,0.0000,0.0000,0.0000,847.3256,6875,1997-03-13,83280,48,1735.00,C
9236,"POPLATEK MESICNE",11064,NULL,NULL,0.0,2239.0,0.0,0.0,11,"Praha - zapad","central Bohemia",75637,9622,0.4,0.59,154,3475,3529,65,243,318,243,243,243,243,243,0,0,0,0,0,0,0,478307.6154,1679.4308,0.0000,16391.8000,0.0000,9622.2308,5465.2308,0.0000,13.6154,375.0923,0.0000,2066.7692,0.0000,1332.5538,6876,1993-12-21,86616,12,7218.00,A
9241,"POPLATEK MESICNE",11071,NULL,NULL,0.0,0.0,4753.7,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,28,82,108,82,82,82,82,82,0,0,0,0,0,0,0,296815.5714,10155.0357,0.0000,39.2857,30049.9643,23507.1786,5880.7857,0.0000,11.7857,270.1071,0.0000,2824.6429,0.0000,3056.1429,6877,1997-06-19,285240,60,4754.00,C
9242,"POPLATEK MESICNE",11073,NULL,NULL,0.0,0.0,1932.0,0.0,57,Hodonin,"south Moravia",161954,8720,3.7,4.50,116,3729,3651,34,111,107,111,111,111,111,111,0,0,0,0,0,0,0,232603.4706,1307.2059,0.0000,9280.9412,0.0000,7547.6471,681.8824,0.0000,12.3529,255.7941,0.0000,0.0000,0.0000,681.8824,6878,1997-01-24,23184,12,1932.00,A
9263,"POPLATEK MESICNE",11097,NULL,NULL,0.0,0.0,3298.3,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,31,95,140,95,95,95,95,95,0,0,0,0,0,0,0,200040.4516,3127.0323,0.0000,54.8387,21705.1613,11320.7742,9610.0645,0.0000,12.5806,210.5161,0.0000,8281.4194,0.0000,1276.6452,6887,1997-05-08,39576,12,3298.00,A
9265,"POPLATEK MESICNE",11101,junior,1996-04-10,0.0,0.0,3298.3,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,71,265,366,265,265,265,265,265,0,0,0,0,0,0,0,580467.2817,5370.1972,378.8732,39554.2113,0.0000,25416.4930,12972.1690,0.0000,13.7324,423.0704,0.0000,8690.7746,0.0000,603.8592,6888,1994-07-11,39576,12,3298.00,A
9307,"POPLATEK MESICNE",11153,NULL,NULL,0.0,0.0,3491.5,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,72,261,349,261,261,261,261,261,0,0,0,0,0,0,0,529717.8889,14314.5417,0.0000,34888.8194,0.0000,26345.8750,7355.2500,0.0000,13.7500,362.5972,0.0000,4266.1667,0.0000,582.0000,6895,1994-09-19,41904,12,3492.00,A
9337,"POPLATEK MESICNE",11189,classic,1995-11-04,0.0,0.0,2172.0,0.0,30,Sokolov,"west Bohemia",94812,9650,3.3,3.67,100,2985,2804,64,272,236,272,272,272,272,272,0,0,0,0,0,0,0,372440.9531,6293.5156,415.6250,24607.1094,0.0000,23319.1250,814.5000,0.0000,13.8281,413.9375,0.6875,0.0000,0.0000,814.5000,6903,1994-06-04,52128,24,2172.00,A
9353,"POPLATEK MESICNE",11208,NULL,NULL,0.0,0.0,7859.0,0.0,59,Kromeriz,"south Moravia",108871,8444,3.2,3.47,106,2595,2305,38,117,105,117,117,117,117,117,0,0,0,0,0,0,0,327602.3158,6472.7895,0.0000,31656.5263,0.0000,21225.5263,9857.9211,0.0000,8.2895,259.9737,0.0000,5928.4211,0.0000,3929.5000,6908,1997-06-08,188616,24,7859.00,C
9377,"POPLATEK MESICNE",11237,classic,1997-12-13,0.0,0.0,4164.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,40,139,200,139,139,139,139,139,0,0,0,0,0,0,0,550380.4500,5312.6250,512.5000,34963.2500,0.0000,25881.5750,7911.4250,0.0000,12.7500,422.2250,0.0000,2344.3000,0.0000,2082.0000,6913,1997-04-29,99936,24,4164.00,C
9403,"POPLATEK TYDNE",11266,NULL,NULL,0.0,0.0,3358.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,70,149,272,149,149,149,149,149,0,0,0,0,0,0,0,241280.1000,4215.6000,0.0000,19149.7429,0.0000,14198.3429,4721.6143,0.0000,27.8571,144.8429,0.0000,2994.6429,0.0000,1726.9714,6919,1994-08-05,120888,36,3358.00,A
9422,"POPLATEK MESICNE",11288,classic,1996-12-31,0.0,0.0,7182.5,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,34,71,177,71,71,71,71,71,0,0,0,0,0,0,0,399994.0294,18644.3235,697.0588,82.3529,46897.4118,40052.7941,5301.2647,0.0000,12.7941,235.6765,0.0000,91.2647,0.0000,2535.1765,6921,1996-10-29,86184,12,7182.00,A
9424,"POPLATEK MESICNE",11290,NULL,NULL,0.0,0.0,2322.7,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,25,50,70,50,50,50,50,50,0,0,0,0,0,0,0,134136.4800,5936.7200,0.0000,260.0000,14493.4400,11753.7600,1486.7200,0.0000,11.4000,99.0400,0.0000,0.0000,0.0000,1486.7200,6922,1997-08-26,83628,36,2323.00,C
9433,"POPLATEK MESICNE",11301,NULL,NULL,0.0,0.0,1860.0,0.0,59,Kromeriz,"south Moravia",108871,8444,3.2,3.47,106,2595,2305,17,34,49,34,34,34,34,34,0,0,0,0,0,0,0,200409.9412,2098.1765,0.0000,17894.9412,0.0000,15614.4118,328.2353,0.0000,9.7059,145.8824,0.0000,0.0000,0.0000,328.2353,6923,1998-10-05,44640,24,1860.00,C
9455,"POPLATEK MESICNE",11329,NULL,NULL,0.0,0.0,6245.8,0.0,73,Opava,"north Moravia",182027,8746,3.3,3.74,90,4355,4433,26,57,141,57,57,57,57,57,0,0,0,0,0,0,0,445263.7308,18499.7692,0.0000,534.6154,41078.2692,27666.0385,11795.9615,6294.3462,12.1154,248.7308,0.0000,2359.9231,0.0000,2642.5385,6926,1998-02-07,374760,60,6246.00,C
9472,"POPLATEK TYDNE",11354,NULL,NULL,0.0,0.0,3033.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,66,153,283,153,153,153,153,153,0,0,0,0,0,0,0,371223.5758,7394.0303,0.0000,34189.2576,0.0000,28371.3788,5205.0909,0.0000,28.1818,203.9394,0.0000,4653.6364,0.0000,551.4545,6929,1995-05-08,36396,12,3033.00,A
9491,"POPLATEK TYDNE",11375,junior,1997-10-03,0.0,0.0,4698.0,0.0,7,Melnik,"central Bohemia",94725,9920,2.2,2.87,130,4289,4846,29,59,170,59,59,59,59,59,0,0,0,0,0,0,0,467922.0345,7890.6207,351.7241,27.5862,47603.1034,38281.7241,7521.9655,721.6552,24.8276,267.0690,0.0000,3892.9655,0.0000,972.0000,6932,1998-06-25,225504,48,4698.00,C
9493,"POPLATEK MESICNE",11377,NULL,NULL,0.0,0.0,3930.8,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,45,98,188,98,98,98,98,98,0,0,0,0,0,0,0,326963.6000,10139.1111,0.0000,380.0000,25681.5333,14570.8667,9692.5111,0.0000,13.3333,194.7778,0.0000,6198.2889,0.0000,3494.2222,6933,1995-09-09,188688,48,3931.00,C
9494,"POPLATEK MESICNE",11378,NULL,NULL,0.0,4746.0,0.0,0.0,21,Tabor,"south Bohemia",103347,9104,1.5,2.07,123,2299,2354,32,90,110,90,90,90,90,90,0,0,0,0,0,0,0,168534.0938,1177.6563,0.0000,17135.6250,0.0000,8267.6563,7803.7500,0.0000,12.6563,113.4375,0.0000,4152.7500,0.0000,3651.0000,6934,1997-02-09,116832,12,9736.00,A
9504,"POPLATEK MESICNE",11393,classic,1997-01-02,0.0,0.0,5688.0,0.0,9,Nymburk,"central Bohemia",81344,8899,3.3,3.97,149,2987,2487,36,71,118,71,71,71,71,71,0,0,0,0,0,0,0,242617.9444,5654.0833,508.3333,19.4444,39145.3611,34840.3056,3476.0000,0.0000,12.5000,152.7500,0.0000,0.0000,0.0000,3476.0000,6938,1997-03-10,341280,60,5688.00,C
9510,"POPLATEK MESICNE",11401,NULL,NULL,0.0,0.0,6341.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,31,66,101,66,66,66,66,66,0,0,0,0,0,0,0,198244.3226,1172.1613,0.0000,16661.3871,0.0000,10531.2903,5113.7097,0.0000,12.5806,155.7742,0.0000,0.0000,0.0000,5113.7097,6940,1996-11-22,228276,36,6341.00,C
